Time (s),Position (mm)
40.85,12.8636
40.90,12.8642
40.99,12.8676
41.04,12.8642
41.09,12.8649
41.17,12.8689
41.22,12.8649
41.27,12.8649
41.35,12.8696
41.41,12.8656
41.46,12.8649
41.52,12.8723
41.57,12.8656
41.62,12.8649
41.68,12.8723
41.73,12.8656
41.78,12.8656
41.86,12.8723
41.91,12.8656
41.96,12.8663
42.03,12.8683
42.08,12.8683
42.13,12.8669
42.21,12.8703
42.26,12.8669
42.31,12.8676
42.37,12.8723
42.43,12.8669
42.48,12.8669
42.55,12.8736
42.60,12.8676
42.65,12.8676
42.72,12.8723
42.78,12.8683
42.83,12.8676
42.89,12.8743
42.94,12.8683
42.99,12.8683
43.06,12.8689
43.11,12.8683
43.16,12.8689
43.23,12.8763
43.28,12.8689
43.33,12.8689
43.39,12.8750
43.44,12.8689
43.49,12.8696
43.56,12.8710
43.61,12.8696
43.66,12.8696
43.72,12.8750
43.78,12.8703
43.83,12.8703
43.89,12.8763
43.94,12.8703
43.99,12.8703
44.06,12.8723
44.11,12.8730
44.16,12.8703
44.23,12.8783
44.28,12.8696
44.33,12.8710
44.40,12.8730
44.45,12.8710
44.50,12.8716
44.57,12.8783
44.62,12.8716
44.67,12.8716
44.74,12.8770
44.79,12.8723
44.84,12.8716
44.91,12.8777
44.96,12.8723
45.01,12.8730
45.08,12.8763
45.13,12.8723
45.18,12.8723
45.25,12.8790
45.30,12.8730
45.35,12.8730
45.42,12.8777
45.47,12.8730
45.52,12.8730
45.58,12.8770
45.64,12.8736
45.69,12.8763
45.75,12.8783
45.80,12.8736
45.85,12.8743
45.92,12.8830
45.97,12.8736
46.02,12.8743
46.08,12.8783
46.14,12.8750
46.19,12.8743
46.26,12.8824
46.31,12.8750
46.36,12.8750
46.43,12.8783
46.48,12.8750
46.53,12.8750
46.61,12.8803
46.67,12.8750
46.72,12.8757
46.78,12.8810
46.83,12.8750
46.88,12.8757
46.96,12.8783
47.01,12.8757
47.06,12.8763
47.12,12.8830
47.18,12.8757
47.23,12.8763
47.30,12.8783
47.35,12.8736
47.40,12.8763
47.46,12.8824
47.52,12.8770
47.57,12.8770
47.65,12.8803
47.70,12.8750
47.75,12.8777
47.81,12.8810
47.86,12.8770
47.91,12.8770
47.98,12.8790
48.03,12.8770
48.08,12.8797
48.14,12.8871
48.19,12.8783
48.24,12.8777
48.32,12.8797
48.37,12.8797
48.42,12.8783
48.49,12.8844
48.55,12.8783
48.60,12.8783
48.66,12.8851
48.71,12.8783
48.76,12.8803
48.83,12.8824
48.88,12.8777
48.93,12.8790
48.99,12.8864
49.04,12.8783
49.09,12.8790
49.16,12.8830
49.21,12.8797
49.26,12.8797
49.33,12.8844
49.39,12.8790
49.44,12.8790
49.50,12.8877
49.55,12.8790
49.60,12.8797
49.67,12.8824
49.72,12.8797
49.77,12.8803
49.82,12.8844
49.88,12.8797
49.93,12.8803
50.00,12.8884
50.05,12.8803
50.11,12.8810
50.17,12.8810
50.22,12.8797
50.27,12.8803
50.35,12.8877
50.40,12.8803
50.45,12.8817
50.51,12.8851
50.57,12.8803
50.62,12.8810
50.69,12.8837
50.75,12.8810
50.80,12.8810
50.87,12.8871
50.92,12.8810
50.97,12.8817
51.04,12.8851
51.09,12.8817
51.14,12.8817
51.22,12.8851
51.27,12.8817
51.32,12.8830
51.39,12.8857
51.44,12.8817
51.49,12.8817
51.56,12.8877
51.61,12.8817
51.66,12.8824
51.72,12.8884
51.77,12.8824
51.82,12.8824
51.91,12.8857
51.96,12.8824
52.01,12.8824
52.07,12.8871
52.12,12.8830
52.17,12.8824
52.26,12.8877
52.31,12.8824
52.36,12.8877
52.41,12.8871
