Time (s),Position (mm)
5.005,3.128621
5.01,3.128884
5.015,3.129157
5.02,3.129441
5.025,3.129735
5.03,3.130029
5.035,3.130325
5.04,3.130621
5.045,3.130919
5.05,3.13122
5.055,3.13152
5.06,3.131823
5.065,3.132126
5.07,3.132431
5.075,3.132743
5.08,3.133049
5.085,3.133353
5.09,3.133665
5.095,3.133977
5.1,3.134283
5.105,3.134575
5.11,3.13486
5.115,3.135148
5.12,3.135443
5.125,3.13575
5.13,3.136062
5.135,3.136379
5.14,3.136699
5.145,3.137018
5.15,3.137339
5.155,3.137649
5.16,3.13795
5.165,3.138225
5.17,3.138485
5.175,3.138715
5.18,3.13893
5.185,3.139136
5.19,3.139326
5.195,3.139521
5.2,3.139712
5.205,3.139912
5.21,3.140118
5.215,3.140322
5.22,3.140538
5.225,3.140775
5.23,3.141026
5.235,3.141283
5.24,3.141541
5.245,3.141794
5.25,3.142044
5.255,3.142288
5.26,3.142532
5.265,3.142773
5.27,3.143018
5.275,3.143247
5.28,3.143477
5.285,3.143714
5.29,3.143966
5.295,3.144211
5.3,3.144456
5.305,3.144699
5.31,3.14495
5.315,3.145215
5.32,3.145495
5.325,3.145793
5.33,3.146102
5.335,3.146416
5.34,3.146733
5.345,3.147045
5.35,3.147356
5.355,3.147659
5.36,3.147954
5.365,3.148233
5.37,3.148502
5.375,3.148764
5.38,3.149026
5.385,3.149294
5.39,3.149565
5.395,3.149843
5.4,3.150111
5.405,3.150374
5.41,3.150622
5.415,3.150855
5.42,3.151085
5.425,3.151326
5.43,3.151583
5.435,3.151863
5.44,3.152153
5.445,3.152448
5.45,3.152745
5.455,3.153032
5.46,3.1533
5.465,3.153553
5.47,3.153778
5.475,3.153997
5.48,3.154201
5.485,3.154392
5.49,3.154588
5.495,3.154771
5.5,3.15496
5.505,3.155151
5.51,3.155334
5.515,3.155526
5.52,3.155716
5.525,3.155912
5.53,3.156115
5.535,3.156309
5.54,3.156509
5.545,3.156705
5.55,3.156906
5.555,3.157111
5.56,3.157299
5.565,3.157485
5.57,3.157671
5.575,3.157832
5.58,3.157981
5.585,3.158139
5.59,3.158288
5.595,3.158418
5.6,3.158557
5.605,3.158709
5.61,3.158883
5.615,3.159081
5.62,3.159278
5.625,3.159485
5.63,3.159693
5.635,3.15991
5.64,3.160133
5.645,3.160368
5.65,3.160613
5.655,3.160875
5.66,3.161145
5.665,3.161424
5.67,3.161708
5.675,3.161992
5.68,3.162273
5.685,3.162548
5.69,3.16282
5.695,3.16309
5.7,3.163366
5.705,3.163641
5.71,3.163919
5.715,3.164189
5.72,3.164457
5.725,3.16471
5.73,3.164962
5.735,3.165218
5.74,3.165482
5.745,3.165745
5.75,3.166007
5.755,3.166257
5.76,3.166504
5.765,3.166732
5.77,3.166955
5.775,3.167167
5.78,3.167361
5.785,3.167558
5.79,3.167742
5.795,3.167919
5.8,3.168103
5.805,3.168275
5.81,3.168445
5.815,3.168623
5.82,3.168803
5.825,3.169002
5.83,3.169202
5.835,3.169412
5.84,3.169626
5.845,3.169837
5.85,3.170054
5.855,3.170262
5.86,3.170477
5.865,3.170685
5.87,3.170896
5.875,3.171109
5.88,3.171316
5.885,3.171531
5.89,3.171738
5.895,3.171953
5.9,3.172165
5.905,3.172378
5.91,3.172595
5.915,3.172811
5.92,3.173035
5.925,3.173245
5.93,3.173453
5.935,3.173656
5.94,3.173859
5.945,3.174069
5.95,3.174282
5.955,3.174507
5.96,3.174719
5.965,3.174924
5.97,3.175126
5.975,3.175322
5.98,3.175527
5.985,3.17573
5.99,3.175946
5.995,3.176161
6,3.176382
6.005,3.176604
6.01,3.176815
6.015,3.177029
6.02,3.177238
6.025,3.177459
6.03,3.177675
6.035,3.177894
6.04,3.178112
6.045,3.178311
6.05,3.178512
6.055,3.178704
6.06,3.178878
6.065,3.179059
6.07,3.179236
6.075,3.179421
6.08,3.179617
6.085,3.179804
6.09,3.18
6.095,3.180193
6.1,3.180381
6.105,3.180578
6.11,3.180765
6.115,3.180957
6.12,3.181151
6.125,3.181337
6.13,3.181532
6.135,3.181722
6.14,3.181915
6.145,3.182115
6.15,3.182325
6.155,3.182547
6.16,3.182777
6.165,3.183017
6.17,3.183246
6.175,3.183476
6.18,3.183691
6.185,3.183893
6.19,3.184095
6.195,3.184275
6.2,3.184439
6.205,3.184608
6.21,3.184768
6.215,3.184912
6.22,3.185069
6.225,3.18523
6.23,3.1854
6.235,3.185588
6.24,3.185768
6.245,3.185948
6.25,3.186134
6.255,3.186304
6.26,3.18647
6.265,3.186643
6.27,3.186809
6.275,3.186986
6.28,3.187169
6.285,3.187343
6.29,3.187528
6.295,3.18771
6.3,3.187887
