t_rel_s,lvdt_v,lvdt_mm,state
1.373281,6.046560,11.381670,lowering
1.376995,6.046560,11.381670,lowering
1.380493,6.046560,11.381670,lowering
1.383901,6.046560,11.381670,lowering
1.387344,6.046560,11.381670,lowering
1.390742,6.046560,11.381670,lowering
1.394139,6.046560,11.381670,lowering
1.397595,6.046560,11.381670,lowering
1.401155,6.046560,11.381670,lowering
1.404809,6.046560,11.381670,lowering
1.408516,6.046560,11.381670,lowering
1.412014,6.046560,11.381670,lowering
1.415419,6.046560,11.381670,lowering
1.418839,6.046560,11.381670,lowering
1.422235,6.046560,11.381670,lowering
1.425632,6.046560,11.381670,lowering
1.429086,6.046560,11.381670,lowering
1.432653,6.046560,11.381670,lowering
1.436331,6.046870,11.382294,lowering
1.440012,6.046870,11.382294,lowering
1.443568,6.046870,11.382294,lowering
1.447063,6.046870,11.382294,lowering
1.450504,6.046870,11.382294,lowering
1.453914,6.046870,11.382294,lowering
1.457362,6.046870,11.382294,lowering
1.460846,6.046870,11.382294,lowering
1.464407,6.046870,11.382294,lowering
1.468061,6.046870,11.382294,lowering
1.471710,6.046870,11.382294,lowering
1.475204,6.046870,11.382294,lowering
1.478601,6.046870,11.382294,lowering
1.482066,6.047180,11.382917,lowering
1.485480,6.047180,11.382917,lowering
1.488885,6.047180,11.382917,lowering
1.492349,6.047180,11.382917,lowering
1.495908,6.047180,11.382917,lowering
1.499566,6.047180,11.382917,lowering
1.503278,6.047180,11.382917,lowering
1.506769,6.047180,11.382917,lowering
1.510168,6.047180,11.382917,lowering
1.513583,6.047180,11.382917,lowering
1.516978,6.047180,11.382917,lowering
1.520377,6.047180,11.382917,lowering
1.523834,6.047180,11.382917,lowering
1.527428,6.046870,11.382294,lowering
1.531118,6.046870,11.382294,lowering
1.535848,6.046870,11.382294,lowering
1.539402,6.046870,11.382294,lowering
1.542824,6.046870,11.382294,lowering
1.546257,6.046870,11.382294,lowering
1.549658,6.046870,11.382294,lowering
1.553058,6.046870,11.382294,lowering
1.556552,6.046870,11.382294,lowering
1.560207,6.046870,11.382294,lowering
1.563987,6.046870,11.382294,lowering
1.567663,6.046870,11.382294,lowering
1.571160,6.046870,11.382294,lowering
1.574563,6.046870,11.382294,lowering
1.578059,6.046870,11.382294,lowering
1.581636,6.046870,11.382294,lowering
1.585299,6.046870,11.382294,lowering
1.589011,6.046870,11.382294,lowering
1.592509,6.046870,11.382294,lowering
1.595911,6.047180,11.382917,lowering
1.599418,6.047180,11.382917,lowering
1.602842,6.047180,11.382917,lowering
1.606259,6.047180,11.382917,lowering
1.609725,6.047180,11.382917,lowering
1.613283,6.047180,11.382917,lowering
1.616933,6.047180,11.382917,lowering
1.620642,6.047180,11.382917,lowering
1.624141,6.047180,11.382917,lowering
1.627544,6.047180,11.382917,lowering
1.630963,6.047180,11.382917,lowering
1.634362,6.047180,11.382917,lowering
1.637805,6.047180,11.382917,lowering
1.641282,6.047180,11.382917,lowering
1.644778,6.047180,11.382917,lowering
1.648295,6.047180,11.382917,lowering
1.651747,6.047180,11.382917,lowering
1.655030,6.047180,11.382917,lowering
1.658239,6.047180,11.382917,lowering
1.661507,6.046870,11.382294,lowering
1.665013,6.046870,11.382294,lowering
1.668680,6.046870,11.382294,lowering
1.672406,6.046870,11.382294,lowering
1.675908,6.046870,11.382294,lowering
1.679345,6.046870,11.382294,lowering
1.682780,6.046870,11.382294,lowering
1.686179,6.047180,11.382917,lowering
1.689594,6.047180,11.382917,lowering
1.693063,6.047180,11.382917,lowering
1.696627,6.047180,11.382917,lowering
1.700286,6.047180,11.382917,lowering
1.704002,6.047180,11.382917,lowering
1.707502,6.047180,11.382917,lowering
1.710904,6.047180,11.382917,lowering
1.714325,6.047180,11.382917,lowering
1.717726,6.047180,11.382917,lowering
1.721122,6.047180,11.382917,lowering
1.724578,6.047180,11.382917,lowering
1.728139,6.047180,11.382917,lowering
1.731793,6.046870,11.382294,lowering
1.735574,6.046870,11.382294,lowering
1.739134,6.046870,11.382294,lowering
1.742543,6.046870,11.382294,lowering
1.745971,6.046870,11.382294,lowering
1.749407,6.046870,11.382294,lowering
1.752805,6.047180,11.382917,lowering
1.756269,6.047180,11.382917,lowering
1.759829,6.047180,11.382917,lowering
1.763485,6.047180,11.382917,lowering
1.767195,6.047180,11.382917,lowering
1.770693,6.047180,11.382917,lowering
1.774095,6.047180,11.382917,lowering
1.777515,6.046870,11.382294,lowering
1.780912,6.046870,11.382294,lowering
1.784311,6.046870,11.382294,lowering
1.787765,6.046870,11.382294,lowering
1.791322,6.046870,11.382294,lowering
1.794993,6.046870,11.382294,lowering
1.798709,6.046870,11.382294,lowering
1.802204,6.046870,11.382294,lowering
1.805630,6.046870,11.382294,lowering
1.809192,6.046870,11.382294,lowering
1.812591,6.046870,11.382294,lowering
1.815803,6.046870,11.382294,lowering
1.819062,6.046870,11.382294,lowering
1.822394,6.046870,11.382294,lowering
1.825799,6.046870,11.382294,lowering
1.829220,6.046870,11.382294,lowering
1.832649,6.046870,11.382294,lowering
1.836066,6.046870,11.382294,lowering
1.839539,6.046870,11.382294,lowering
1.843107,6.046870,11.382294,lowering
1.846653,6.046870,11.382294,lowering
1.850194,6.046870,11.382294,lowering
1.853623,6.046870,11.382294,lowering
1.857028,6.046870,11.382294,lowering
1.860506,6.046870,11.382294,lowering
1.864073,6.046870,11.382294,lowering
1.867729,6.046870,11.382294,lowering
1.871484,6.046870,11.382294,lowering
1.874988,6.046870,11.382294,lowering
1.878390,6.046870,11.382294,lowering
1.881837,6.046870,11.382294,lowering
1.885247,6.046870,11.382294,lowering
1.888650,6.046870,11.382294,lowering
1.892117,6.046870,11.382294,lowering
1.895678,6.046870,11.382294,lowering
1.899331,6.046870,11.382294,lowering
1.903057,6.046870,11.382294,lowering
1.906563,6.046870,11.382294,lowering
1.909964,6.046870,11.382294,lowering
1.913433,6.046870,11.382294,lowering
1.916839,6.046870,11.382294,lowering
1.920240,6.046870,11.382294,lowering
1.923707,6.046870,11.382294,lowering
1.927270,6.046870,11.382294,lowering
1.930924,6.046870,11.382294,lowering
1.934633,6.046870,11.382294,lowering
1.938194,6.046870,11.382294,lowering
1.941627,6.046870,11.382294,lowering
1.945061,6.046870,11.382294,lowering
1.948469,6.046870,11.382294,lowering
1.951873,6.046870,11.382294,lowering
1.955420,6.046870,11.382294,lowering
1.959013,6.046870,11.382294,lowering
1.962672,6.046870,11.382294,lowering
1.966391,6.046870,11.382294,lowering
1.969887,6.046870,11.382294,lowering
1.973321,6.046870,11.382294,lowering
1.976744,6.046870,11.382294,lowering
1.980144,6.046870,11.382294,lowering
1.983541,6.046870,11.382294,lowering
1.987001,6.046870,11.382294,lowering
1.990557,6.046870,11.382294,lowering
1.994207,6.046870,11.382294,lowering
1.997911,6.046870,11.382294,lowering
2.001441,6.046870,11.382294,lowering
2.004837,6.046870,11.382294,lowering
2.008257,6.046870,11.382294,lowering
2.011657,6.046870,11.382294,lowering
2.015058,6.046870,11.382294,lowering
2.018512,6.046870,11.382294,lowering
2.022072,6.046870,11.382294,lowering
2.025722,6.046870,11.382294,lowering
2.029425,6.046870,11.382294,lowering
2.032921,6.046870,11.382294,lowering
2.036909,6.046870,11.382294,lowering
2.041051,6.046870,11.382294,lowering
2.044550,6.046870,11.382294,lowering
2.048065,6.046870,11.382294,lowering
2.051508,6.046560,11.381670,lowering
2.054738,6.046560,11.381670,lowering
2.057971,6.046560,11.381670,lowering
2.061303,6.046560,11.381670,lowering
2.064678,6.046560,11.381670,lowering
2.068145,6.046560,11.381670,lowering
2.071618,6.046870,11.382294,lowering
2.075031,6.046870,11.382294,lowering
2.078452,6.046870,11.382294,lowering
2.081877,6.046870,11.382294,lowering
2.085327,6.046870,11.382294,lowering
2.088727,6.046870,11.382294,lowering
2.092196,6.046870,11.382294,lowering
2.095760,6.047180,11.382917,lowering
