"Time (s)","Position (mm)"
4.27,3.066517
4.275,3.066897
4.28,3.067283
4.285,3.067667
4.29,3.068052
4.295,3.06843
4.3,3.068798
4.305,3.069157
4.31,3.069519
4.315,3.069891
4.32,3.070266
4.325,3.070631
4.33,3.070973
4.335,3.071292
4.34,3.071599
4.345,3.071913
4.35,3.072247
4.355,3.072586
4.36,3.072923
4.365,3.073251
4.37,3.073573
4.375,3.073893
4.38,3.074213
4.385,3.074539
4.39,3.074869
4.395,3.075197
4.4,3.075526
4.405,3.075856
4.41,3.076183
4.415,3.076505
4.42,3.076828
4.425,3.07716
4.43,3.077489
4.435,3.077815
4.44,3.078137
4.445,3.078457
4.45,3.078778
4.455,3.07909
4.46,3.079398
4.465,3.079709
4.47,3.080031
4.475,3.080364
4.48,3.080707
4.485,3.081051
4.49,3.081393
4.495,3.081734
4.5,3.082075
4.505,3.082417
4.51,3.08276
4.515,3.083093
4.52,3.083424
4.525,3.083764
4.53,3.084105
4.535,3.084445
4.54,3.08479
4.545,3.085149
4.55,3.085533
4.555,3.085955
4.56,3.086413
4.565,3.086869
4.57,3.087298
4.575,3.087682
4.58,3.088017
4.585,3.088306
4.59,3.088563
4.595,3.088792
4.6,3.089017
4.605,3.089259
4.61,3.089526
4.615,3.089822
4.62,3.090138
4.625,3.090461
4.63,3.090785
4.635,3.091111
4.64,3.091435
4.645,3.091756
4.65,3.092065
4.655,3.092367
4.66,3.092645
4.665,3.092904
4.67,3.093147
4.675,3.093391
4.68,3.093632
4.685,3.09388
4.69,3.094122
4.695,3.094328
4.7,3.09452
4.705,3.094701
4.71,3.094867
4.715,3.095045
4.72,3.095239
4.725,3.095461
4.73,3.095707
4.735,3.095973
4.74,3.096253
4.745,3.09654
4.75,3.096837
4.755,3.097143
4.76,3.097462
4.765,3.097798
4.77,3.098152
4.775,3.098522
4.78,3.098904
4.785,3.099291
4.79,3.099675
4.795,3.100047
4.8,3.100401
4.805,3.100734
4.81,3.101042
4.815,3.101335
4.82,3.101614
4.825,3.101891
4.83,3.102178
4.835,3.102479
4.84,3.102798
4.845,3.103109
4.85,3.103412
4.855,3.103694
4.86,3.103964
4.865,3.104232
4.87,3.104499
4.875,3.104759
4.88,3.105015
4.885,3.105258
4.89,3.1055
4.895,3.105734
4.9,3.105972
4.905,3.106205
4.91,3.106447
4.915,3.106678
4.92,3.106907
4.925,3.107128
4.93,3.107322
4.935,3.107508
4.94,3.107689
4.945,3.107864
4.95,3.108053
4.955,3.108266
4.96,3.108504
4.965,3.108765
4.97,3.109038
4.975,3.109321
4.98,3.109604
4.985,3.10989
4.99,3.110175
4.995,3.11046
5,3.110743
5.005,3.111021
5.01,3.111299
5.015,3.111573
5.02,3.11185
5.025,3.112127
5.03,3.11241
5.035,3.112697
5.04,3.112986
5.045,3.11328
5.05,3.11357
5.055,3.113862
5.06,3.114159
5.065,3.11446
5.07,3.114767
5.075,3.115076
5.08,3.11539
5.085,3.115713
5.09,3.116044
5.095,3.116381
5.1,3.116723
5.105,3.117062
5.11,3.117402
5.115,3.117744
5.12,3.118083
5.125,3.118413
5.13,3.118716
5.135,3.118996
5.14,3.119241
5.145,3.119469
5.15,3.119678
5.155,3.119866
5.16,3.120055
5.165,3.120237
5.17,3.120426
5.175,3.120622
5.18,3.120801
5.185,3.120975
5.19,3.121152
5.195,3.121311
5.2,3.121454
5.205,3.121607
5.21,3.121759
5.215,3.121904
5.22,3.122066
5.225,3.122249
5.23,3.122463
5.235,3.122694
5.24,3.122945
5.245,3.123199
5.25,3.123461
5.255,3.123727
5.26,3.123997
5.265,3.124269
5.27,3.124539
5.275,3.124812
5.28,3.12509
5.285,3.12538
5.29,3.125677
5.295,3.12598
5.3,3.126292
5.305,3.126603
5.31,3.126911
5.315,3.127214
5.32,3.127509
5.325,3.127803
5.33,3.128092
5.335,3.128384
5.34,3.128675
5.345,3.128963
5.35,3.12925
5.355,3.129542
5.36,3.129846
5.365,3.130146
5.37,3.130441
5.375,3.130702
5.38,3.130933
5.385,3.131144
5.39,3.131338
5.395,3.131537
5.4,3.131742
5.405,3.131966
5.41,3.132213
5.415,3.132477
5.42,3.13273
5.425,3.132979
5.43,3.133204
5.435,3.133411
5.44,3.133613
5.445,3.133794
5.45,3.133973
5.455,3.134155
5.46,3.134316
5.465,3.134457
5.47,3.134607
5.475,3.134756
5.48,3.134883
5.485,3.135007
5.49,3.135148
5.495,3.135295
5.5,3.135467
5.505,3.135653
5.51,3.135848
5.515,3.136057
5.52,3.13627
5.525,3.136496
5.53,3.136728
5.535,3.136971
5.54,3.137218
5.545,3.137475
5.55,3.13774
5.555,3.138011
5.56,3.138286
5.565,3.138559
5.57,3.138833
5.575,3.139104
5.58,3.139379
5.585,3.139648
5.59,3.139917
5.595,3.140181
5.6,3.140447
5.605,3.140709
5.61,3.140972
5.615,3.141232
5.62,3.141495
5.625,3.141759
5.63,3.14203
5.635,3.142315
5.64,3.142593
5.645,3.142858
5.65,3.143112
5.655,3.143368
5.66,3.143619
5.665,3.143875
5.67,3.144139
5.675,3.144416
5.68,3.14468
5.685,3.144938
5.69,3.145179
5.695,3.145417
5.7,3.145644
5.705,3.145861
5.71,3.146078
5.715,3.146295
5.72,3.146522
5.725,3.146735
5.73,3.146947
5.735,3.147153
5.74,3.147353
5.745,3.147559
5.75,3.14776
5.755,3.147971
5.76,3.148181
5.765,3.148398
5.77,3.148616
5.775,3.14883
5.78,3.149048
5.785,3.149252
5.79,3.149457
5.795,3.149665
5.8,3.14989
5.805,3.150118
5.81,3.150314
5.815,3.150486
5.82,3.150655
5.825,3.150806
5.83,3.150933
5.835,3.151072
5.84,3.151219
5.845,3.151352
5.85,3.15148
5.855,3.151627
5.86,3.151774
5.865,3.151897
5.87,3.151993
5.875,3.152104
5.88,3.15223
5.885,3.15235
5.89,3.152466
5.895,3.152605
5.9,3.152751
5.905,3.1529
5.91,3.153069
5.915,3.153239
5.92,3.153408
5.925,3.153589
5.93,3.153761
5.935,3.153918
5.94,3.154085
5.945,3.154252
5.95,3.154434
5.955,3.154627
5.96,3.154815
5.965,3.155013
5.97,3.155206
5.975,3.155394
5.98,3.155588
5.985,3.155773
5.99,3.155967
5.995,3.156169
6,3.156392
6.005,3.156624
6.01,3.15687
6.015,3.157114
6.02,3.157361
6.025,3.157603
6.03,3.157846
6.035,3.158087
6.04,3.158326
6.045,3.158564
6.05,3.158795
6.055,3.159028
6.06,3.159254
6.065,3.159485
6.07,3.159709
6.075,3.159941
6.08,3.160168
6.085,3.160403
6.09,3.160634
6.095,3.160864
6.1,3.161094
6.105,3.16133
6.11,3.161568
6.115,3.161791
6.12,3.162013
6.125,3.162245
6.13,3.162491
6.135,3.162736
6.14,3.162986
6.145,3.163227
6.15,3.16347
6.155,3.163707
6.16,3.163951
6.165,3.164203
6.17,3.164467
6.175,3.164707
6.18,3.164915
6.185,3.165111
6.19,3.165283
6.195,3.165429
6.2,3.165582
6.205,3.165737
6.21,3.16589
6.215,3.166063
6.22,3.166236
6.225,3.166405
6.23,3.166586
6.235,3.166759
6.24,3.166906
6.245,3.167057
6.25,3.167212
6.255,3.167354
6.26,3.167506
6.265,3.16767
6.27,3.16782
6.275,3.167941
6.28,3.168065
6.285,3.168201
6.29,3.16833
6.295,3.168435
6.3,3.168543
6.305,3.168671
6.31,3.168802
6.315,3.168911
6.32,3.169009
6.325,3.169129
6.33,3.169261
6.335,3.169414
6.34,3.169592
6.345,3.169769
6.35,3.169953
6.355,3.170144
6.36,3.170347
6.365,3.170563
6.37,3.170784
6.375,3.171015
6.38,3.171239
6.385,3.171469
6.39,3.171692
6.395,3.171921
6.4,3.172145
6.405,3.172367
6.41,3.172589
6.415,3.1728
6.42,3.173015
6.425,3.173217
6.43,3.173405
6.435,3.173596
6.44,3.173771
6.445,3.173939
6.45,3.174115
6.455,3.174281
6.46,3.174447
6.465,3.174624
6.47,3.174789
6.475,3.174953
6.48,3.175126
6.485,3.175291
6.49,3.175461
6.495,3.175641
6.5,3.175811
6.505,3.175991
6.51,3.176174
6.515,3.176351
6.52,3.17654
6.525,3.176724
6.53,3.176898
6.535,3.177081
6.54,3.177256
6.545,3.17743
6.55,3.177614
6.555,3.177791
6.56,3.17798
6.565,3.17817
6.57,3.17834
6.575,3.17851
6.58,3.178683
6.585,3.178863
6.59,3.179062
6.595,3.179254
6.6,3.179449
6.605,3.179647
6.61,3.179844
6.615,3.180052
6.62,3.180271
6.625,3.180506
6.63,3.180754
6.635,3.181014
6.64,3.181283
6.645,3.18155
6.65,3.181777
6.655,3.18196
6.66,3.18213
6.665,3.182282
6.67,3.182405
6.675,3.182529
6.68,3.18267
6.685,3.182806
6.69,3.182925
6.695,3.183055
6.7,3.183199
6.705,3.183334
6.71,3.183463
6.715,3.18361
6.72,3.183759
6.725,3.183886
6.73,3.183992
6.735,3.184113
6.74,3.184245
6.745,3.184365
6.75,3.184456
6.755,3.184536
6.76,3.184641
6.765,3.184762
6.77,3.184875
6.775,3.184985
6.78,3.185117
6.785,3.185258
6.79,3.185391
6.795,3.185539
6.8,3.185698
6.805,3.185846
6.81,3.186003
6.815,3.186169
6.82,3.18633
6.825,3.186507
6.83,3.186688
6.835,3.186858
6.84,3.187039
6.845,3.187225
6.85,3.187433
6.855,3.187648
6.86,3.187872
6.865,3.188099
6.87,3.188319
6.875,3.188542
6.88,3.188745
6.885,3.188926
6.89,3.189107
6.895,3.189273
6.9,3.189431
6.905,3.189601
6.91,3.189765
6.915,3.189908
6.92,3.19006
6.925,3.190216
6.93,3.190358
6.935,3.190505
6.94,3.190665
6.945,3.190815
6.95,3.190962
6.955,3.191124
6.96,3.191279
6.965,3.191409
6.97,3.191538
6.975,3.19168
6.98,3.191816
6.985,3.191944
6.99,3.19209
6.995,3.192245
7,3.192417
7.005,3.192608
7.01,3.19281
7.015,3.193028
7.02,3.193255
7.025,3.193495
7.03,3.193717
7.035,3.193905
7.04,3.194085
7.045,3.194251
7.05,3.194385
7.055,3.194503
7.06,3.194636
7.065,3.194772
7.07,3.194894
7.075,3.195025
7.08,3.195173
7.085,3.195314
7.09,3.19544
7.095,3.19558
7.1,3.195729
7.105,3.19586
7.11,3.195969
7.115,3.19609
7.12,3.196225
7.125,3.19635
7.13,3.196453
7.135,3.196568
7.14,3.1967
7.145,3.19683
7.15,3.196962
7.155,3.197115
7.16,3.197269
7.165,3.197417
7.17,3.197581
7.175,3.197746
7.18,3.197919
7.185,3.198106
7.19,3.198285
7.195,3.19847
7.2,3.198658
7.205,3.198828
7.21,3.199002
7.215,3.199178
7.22,3.199345
7.225,3.199523
7.23,3.199705
7.235,3.199905
7.24,3.200114
7.245,3.200302
7.25,3.200479
7.255,3.200655
7.26,3.200812
7.265,3.200932
7.27,3.20104
7.275,3.201164
7.28,3.201292
7.285,3.20141
7.29,3.201548
7.295,3.2017
7.3,3.20184
7.305,3.201957
7.31,3.202085
7.315,3.202223
7.32,3.202351
7.325,3.202461
7.33,3.202589
7.335,3.202729
7.34,3.202856
7.345,3.202952
7.35,3.203014
7.355,3.203084
7.36,3.203185
7.365,3.2033
7.37,3.203402
7.375,3.203476
7.38,3.203519
7.385,3.203567
7.39,3.203654
7.395,3.203766
7.4,3.203875
7.405,3.203959
7.41,3.204018
7.415,3.204098
7.42,3.204207
7.425,3.204323
7.43,3.204429
7.435,3.204553
7.44,3.204695
7.445,3.204831
7.45,3.204943
7.455,3.205064
7.46,3.2052
7.465,3.20533
7.47,3.205438
7.475,3.205553
7.48,3.205687
7.485,3.205819
7.49,3.205957
7.495,3.206115
7.5,3.206275
7.505,3.206444
7.51,3.206627
7.515,3.2068
7.52,3.20698
7.525,3.207164
7.53,3.207329
7.535,3.207495
7.54,3.207666
7.545,3.207822
7.55,3.207977
7.555,3.208144
7.56,3.208301
7.565,3.208458
7.57,3.208629
7.575,3.208789
7.58,3.208947
7.585,3.209118
7.59,3.209283
7.595,3.209461
7.6,3.209648
7.605,3.209815
7.61,3.209967
7.615,3.210126
7.62,3.210278
7.625,3.210423
7.63,3.210584
7.635,3.210745
7.64,3.210884
7.645,3.211021
7.65,3.21117
7.655,3.211311
7.66,3.211426
7.665,3.21154
7.67,3.211673
7.675,3.211805
7.68,3.211914
7.685,3.211998
7.69,3.2121
7.695,3.212222
7.7,3.212341
